user_id,product_id,uxp_total_bought,one_shot_ratio_product,times_last5,times_last5_ratio,total_orders,first_order_number,Order_Range_D,Order_Ratio_user_id_X_product_id,reorder_ratio,mean_add_to_cart_order,order_size_avg,order_number,order_dow,order_hour_of_day,days_since_prior_order,reordered
120547,1692.0,1,0.5897435897435898,1.0,0.2,69,66,4,0.25,0.6666666666666666,8.175213675213675,8.840579710144928,69,5,11,2.0,0.0
73140,11913.0,1,0.6727664155005382,0.0,0.0,19,8,12,0.08333333333333333,0.5233453052847614,8.50384812724474,12.421052631578947,19,2,10,30.0,0.0
157836,12011.0,2,0.5867052023121387,0.0,0.0,18,1,18,0.1111111111111111,0.6239130434782608,7.630978260869565,2.888888888888889,18,4,17,7.0,0.0
137867,581.0,7,0.5901126408010012,2.0,0.4,20,5,16,0.4375,0.5254639940608761,9.003414996288047,10.25,20,0,14,7.0,0.0
168984,7500.0,3,0.816067947646895,0.0,0.0,41,10,32,0.09375,0.24,9.721375661375662,8.658536585365853,41,3,14,28.0,0.0
112061,3916.0,1,0.6772727272727272,0.0,0.0,15,7,9,0.1111111111111111,0.3888888888888889,9.308333333333334,11.466666666666667,15,0,18,18.0,0.0
194248,37646.0,1,0.4352366255144033,0.0,0.0,20,2,19,0.05263157894736842,0.7331356560415122,7.586113170249567,4.95,20,3,1,14.0,0.0
161866,6286.0,3,0.39293598233995586,0.0,0.0,15,2,14,0.21428571428571427,0.8026143790849674,5.793899782135076,9.533333333333333,15,1,12,15.0,0.0
16869,43465.0,1,0.6019261637239165,0.0,0.0,26,2,25,0.04,0.5251524390243902,10.320121951219512,17.46153846153846,26,6,7,6.0,0.0
116492,25256.0,1,0.6689630166787527,1.0,0.2,16,14,3,0.3333333333333333,0.49890988372093026,8.872456395348838,11.25,16,0,15,3.0,0.0
177444,31343.0,1,0.5606339845189827,0.0,0.0,17,1,17,0.058823529411764705,0.5947268177913881,9.447324196138476,7.411764705882353,17,0,18,6.0,0.0
175771,39621.0,3,0.6857142857142857,0.0,0.0,42,1,42,0.07142857142857142,0.4329896907216495,10.471281296023564,16.785714285714285,42,0,17,7.0,0.0
189664,5025.0,1,0.5855361204800377,0.0,0.0,56,12,45,0.022222222222222223,0.5195583358456437,8.713445884835695,5.0,56,4,9,2.0,0.0
191600,6552.0,6,0.5668016194331984,0.0,0.0,93,9,85,0.07058823529411765,0.5977198697068404,9.275244299674267,15.46236559139785,93,6,16,3.0,0.0
54301,48205.0,1,0.5830393309813146,1.0,0.2,9,8,2,0.5,0.5452492720898449,8.258482381603185,17.0,9,3,15,16.0,0.0
10050,17948.0,2,0.5562323446327684,0.0,0.0,18,1,18,0.1111111111111111,0.621200468149139,8.890820932954355,7.5,18,4,17,6.0,1.0
170999,49520.0,11,0.44797345342498224,0.0,0.0,51,7,45,0.24444444444444444,0.7078052496710299,6.99134289078191,16.627450980392158,51,2,18,7.0,0.0
45765,16254.0,1,0.4680594616311772,0.0,0.0,76,18,59,0.01694915254237288,0.6858513189448441,9.637511043796541,7.473684210526316,76,0,9,13.0,0.0
24644,29080.0,1,0.7739130434782608,0.0,0.0,16,2,15,0.06666666666666667,0.267515923566879,5.426751592356688,3.25,16,3,11,15.0,0.0
194255,8670.0,1,0.676870316270799,0.0,0.0,34,29,6,0.16666666666666666,0.43163442102223504,10.14395033208201,23.058823529411764,34,4,10,16.0,0.0
186308,22883.0,1,0.6932084309133489,0.0,0.0,25,2,24,0.041666666666666664,0.48677884615384615,10.87139423076923,11.56,25,2,17,14.0,0.0
203013,1749.0,1,0.5306859205776173,0.0,0.0,11,5,7,0.14285714285714285,0.6109550561797753,12.0625,9.909090909090908,11,2,16,21.0,0.0
152368,24838.0,1,0.42630459676100113,1.0,0.2,4,2,3,0.3333333333333333,0.753353910710323,6.12400895721116,8.75,4,6,16,30.0,0.0
81571,18153.0,1,0.9333333333333333,1.0,0.2,23,21,3,0.3333333333333333,0.0625,8.75,7.695652173913044,23,2,9,21.0,0.0
200236,46270.0,1,0.487012987012987,0.0,0.0,9,2,8,0.125,0.6324582338902148,8.13126491646778,8.0,9,2,9,10.0,0.0
54614,16759.0,2,0.5588762701733413,0.0,0.0,59,44,16,0.125,0.5796482412060302,9.070798436627582,15.016949152542374,59,5,9,9.0,0.0
34551,13198.0,1,0.5204729581782351,1.0,0.2,13,11,3,0.3333333333333333,0.6232780664851935,8.026891033572548,8.461538461538462,13,2,14,1.0,0.0
166286,33754.0,1,0.4395236820979395,1.0,0.2,4,1,4,0.25,0.7499749105141672,7.456294115679256,14.25,4,0,15,30.0,1.0
70649,21077.0,3,0.5664709022957821,2.0,0.4,13,6,8,0.375,0.5720813342472013,9.080191912268678,9.615384615384615,13,6,17,30.0,0.0
198935,28543.0,2,0.6923076923076923,1.0,0.2,23,15,9,0.2222222222222222,0.3333333333333333,9.307692307692308,10.869565217391305,23,6,15,6.0,0.0
178561,25830.0,1,0.5518044237485448,1.0,0.2,4,2,3,0.3333333333333333,0.6144524236983842,7.947935368043088,25.0,4,3,14,3.0,0.0
134818,35898.0,1,0.7012186772559222,0.0,0.0,11,1,11,0.09090909090909091,0.39384130146082336,9.358814741035857,6.545454545454546,11,2,12,30.0,0.0
3668,1216.0,1,0.7133550488599348,1.0,0.2,4,2,3,0.3333333333333333,0.3772819472616633,10.47870182555781,6.25,4,2,9,12.0,0.0
128928,38908.0,1,0.7791411042944786,0.0,0.0,16,2,15,0.06666666666666667,0.32083333333333336,8.216666666666667,8.75,16,4,14,1.0,0.0
170417,28204.0,3,0.4480461639750591,0.0,0.0,26,8,19,0.15789473684210525,0.7119220813995002,7.013399232416994,5.038461538461538,26,2,13,10.0,0.0
34756,18434.0,1,0.5920707732634338,0.0,0.0,45,9,37,0.02702702702702703,0.5483202604706231,9.275714074293326,10.71111111111111,45,0,18,5.0,0.0
8459,46584.0,2,0.4706186901371991,0.0,0.0,23,13,11,0.18181818181818182,0.682814681008293,8.465637572871335,22.565217391304348,23,5,16,5.0,0.0
127258,9866.0,7,0.75,1.0,0.2,46,7,40,0.175,0.3091684434968017,8.84861407249467,6.869565217391305,46,3,19,1.0,1.0
58892,12206.0,1,0.6724118251341171,0.0,0.0,37,5,33,0.030303030303030304,0.4397621179178923,10.218698043228034,4.1891891891891895,37,6,23,15.0,0.0
104350,7414.0,2,0.6906474820143885,0.0,0.0,46,5,42,0.047619047619047616,0.4520367936925099,9.76084099868594,10.130434782608695,46,2,20,0.0,0.0
118649,12998.0,5,0.7972027972027972,1.0,0.2,24,1,24,0.20833333333333334,0.26666666666666666,11.34871794871795,14.166666666666666,24,0,11,17.0,0.0
142518,28946.0,1,0.5275510204081633,0.0,0.0,44,33,12,0.08333333333333333,0.6268088347296268,8.988575780654989,14.977272727272727,44,3,18,30.0,0.0
77706,5818.0,1,0.5827367841409692,1.0,0.2,10,8,3,0.3333333333333333,0.5503559269575983,8.142370783039306,22.0,10,1,12,22.0,0.0
167304,34898.0,1,0.4726027397260274,1.0,0.2,5,2,4,0.25,0.6604651162790698,8.030232558139534,10.6,5,5,11,30.0,0.0
78580,13176.0,1,0.2881155861938713,1.0,0.2,17,16,2,0.5,0.832555013835815,5.095946765054684,6.0,17,4,20,12.0,0.0
185801,39835.0,1,0.8,0.0,0.0,72,45,28,0.03571428571428571,0.3877551020408163,12.775510204081632,10.819444444444445,72,0,11,13.0,0.0
25276,48364.0,9,0.5879078904288988,0.0,0.0,100,18,83,0.10843373493975904,0.5301266601712733,8.492590123583406,10.88,100,2,17,1.0,0.0
132305,23543.0,1,0.501475893735651,0.0,0.0,33,11,23,0.043478260869565216,0.6812003345880385,6.9601631116687575,24.96969696969697,33,2,11,15.0,0.0
155828,38996.0,4,0.6457929847213256,2.0,0.4,28,3,26,0.15384615384615385,0.46573925040239134,9.12830535755346,14.964285714285714,28,4,16,8.0,0.0
60437,33303.0,5,0.4077578051087985,0.0,0.0,37,3,35,0.14285714285714285,0.7504721435316336,8.796978281397545,13.378378378378379,37,0,14,13.0,0.0
87305,43262.0,1,0.7977598008711886,1.0,0.2,5,3,3,0.3333333333333333,0.2979467016164264,9.746177370030582,4.4,5,6,13,30.0,0.0
197536,5450.0,1,0.4469776977076474,0.0,0.0,48,19,30,0.03333333333333333,0.6716305256930704,7.4801207645702865,5.458333333333333,48,6,15,4.0,0.0
111555,47865.0,1,0.8056288478452067,0.0,0.0,58,39,20,0.05,0.25074135090609556,9.641845140032949,8.637931034482758,58,5,14,3.0,0.0
52444,37929.0,5,0.6521739130434783,0.0,0.0,20,4,17,0.29411764705882354,0.4921135646687697,9.441640378548897,14.0,20,2,18,22.0,0.0
65489,4945.0,2,0.4297520661157025,0.0,0.0,33,24,10,0.2,0.735278030993619,7.259434822242479,7.03030303030303,33,1,12,18.0,0.0
153214,40905.0,1,0.7815126050420168,0.0,0.0,17,2,16,0.0625,0.4315286624203822,4.944267515923567,12.882352941176471,17,4,16,9.0,0.0
159341,13431.0,2,0.6193874516800476,0.0,0.0,15,1,15,0.13333333333333333,0.5109786244001745,10.54675003635306,15.666666666666666,15,1,10,6.0,0.0
65828,13733.0,1,0.674675885911841,1.0,0.2,16,13,4,0.25,0.4445511281805089,9.439942390782525,23.3125,16,6,17,30.0,1.0
84643,19068.0,1,0.5370833333333334,0.0,0.0,8,3,6,0.16666666666666666,0.5815170008718396,8.699738448125546,6.375,8,1,10,8.0,0.0
51136,10644.0,1,0.670714877173613,0.0,0.0,14,5,10,0.1,0.4117551550576392,9.482870595875953,7.5,14,1,9,21.0,0.0
106922,37489.0,9,0.5874439461883408,4.0,0.8,13,2,12,0.75,0.5029717682020802,9.039375928677563,10.692307692307692,13,0,12,14.0,1.0
114069,2089.0,1,0.7012987012987013,0.0,0.0,11,5,7,0.14285714285714285,0.3984375,10.109375,15.545454545454545,11,0,16,11.0,0.0
19195,43961.0,5,0.4853581031532633,0.0,0.0,14,1,14,0.35714285714285715,0.630582796048473,9.194722869372054,26.857142857142858,14,0,11,14.0,1.0
89630,30340.0,1,0.5487411233053583,0.0,0.0,8,2,7,0.14285714285714285,0.609528611041089,8.44643307285102,6.375,8,3,14,19.0,0.0
120833,26974.0,1,0.639344262295082,0.0,0.0,54,16,39,0.02564102564102564,0.5704225352112676,6.809859154929577,6.888888888888889,54,0,20,3.0,0.0
8965,16757.0,1,0.4818880351262349,0.0,0.0,16,5,12,0.08333333333333333,0.7154014370509216,6.702280537332084,21.0625,16,0,20,20.0,0.0
141968,29388.0,1,0.5042735042735043,0.0,0.0,13,5,9,0.1111111111111111,0.6045627376425855,8.717363751584283,15.692307692307692,13,4,12,11.0,0.0
24379,24184.0,3,0.49114323777569446,1.0,0.2,15,6,10,0.3,0.6333755426917511,8.63011939218524,19.2,15,5,12,8.0,0.0
7122,47780.0,2,0.6180094786729858,2.0,0.4,7,4,4,0.5,0.5700896495517522,8.601874490627546,15.714285714285714,7,2,10,30.0,0.0
103141,47042.0,2,0.6011125067288714,0.0,0.0,51,5,47,0.0425531914893617,0.5139542996685854,8.873015873015873,18.11764705882353,51,2,8,7.0,0.0
187473,5441.0,1,0.78125,1.0,0.2,4,1,4,0.25,0.42857142857142855,10.142857142857142,11.25,4,2,15,14.0,0.0
63438,41329.0,3,0.6565315315315315,2.0,0.4,7,1,7,0.42857142857142855,0.48700173310225303,9.506643558636625,7.0,7,2,8,21.0,1.0
185893,12341.0,1,0.41327006845052894,1.0,0.2,11,9,3,0.3333333333333333,0.744011469305669,5.255610202903168,10.363636363636363,11,0,18,30.0,0.0
85072,33731.0,1,0.5326932909163211,1.0,0.2,26,23,4,0.25,0.6108802334320704,9.510367390247138,9.76923076923077,26,2,13,6.0,0.0
123581,45788.0,1,0.5594744121715076,0.0,0.0,32,1,32,0.03125,0.6185702980743867,8.572935900817725,8.46875,32,4,14,3.0,0.0
44789,6724.0,1,0.6442953020134228,0.0,0.0,16,4,13,0.07692307692307693,0.5484848484848485,8.148484848484848,14.0,16,5,14,25.0,0.0
56083,5918.0,1,0.50125,0.0,0.0,12,6,7,0.14285714285714285,0.6797437950360288,8.251401120896718,9.916666666666666,12,1,9,12.0,0.0
168535,31717.0,1,0.49842927973960105,1.0,0.2,9,7,3,0.3333333333333333,0.6199729589781946,9.147186583050457,11.555555555555555,9,2,13,11.0,0.0
57345,21150.0,1,0.5334522747546833,1.0,0.2,4,2,3,0.3333333333333333,0.6331806282722513,8.642997382198953,15.25,4,3,17,30.0,0.0
55138,19057.0,5,0.407314629258517,0.0,0.0,35,2,34,0.14705882352941177,0.7610057872680104,7.512632209139892,5.714285714285714,35,1,10,7.0,0.0
26863,22298.0,1,0.49239280774550487,1.0,0.2,5,3,3,0.3333333333333333,0.6837270341207349,8.388670166229222,8.2,5,5,10,30.0,0.0
165896,18880.0,1,0.6681551116333725,0.0,0.0,12,7,6,0.16666666666666666,0.41998364231188656,10.23623227917121,19.416666666666668,12,0,16,8.0,0.0
110282,10644.0,7,0.670714877173613,1.0,0.2,35,3,33,0.21212121212121213,0.4117551550576392,9.482870595875953,12.914285714285715,35,6,8,6.0,1.0
168672,34126.0,1,0.5148211243611585,0.0,0.0,26,12,15,0.06666666666666667,0.6126754754952904,9.197060424605334,9.73076923076923,26,6,17,6.0,0.0
83179,33439.0,2,0.7439759036144579,0.0,0.0,38,14,25,0.08,0.3342245989304813,8.596256684491978,15.657894736842104,38,4,10,7.0,0.0
53479,33746.0,8,0.7842727905358385,0.0,0.0,95,17,79,0.10126582278481013,0.2979970688812897,10.449926722032242,14.157894736842104,95,6,12,1.0,0.0
43250,19057.0,24,0.407314629258517,3.0,0.6,27,1,27,0.8888888888888888,0.7610057872680104,7.512632209139892,15.777777777777779,27,6,16,6.0,1.0
105393,39920.0,1,1.0,0.0,0.0,38,27,12,0.08333333333333333,0.0,7.5,6.078947368421052,38,1,10,25.0,0.0
104787,4149.0,1,0.5658796648895659,1.0,0.2,4,1,4,0.25,0.5911567803207224,5.7108827650630545,5.75,4,3,18,30.0,1.0
108153,5460.0,1,0.5743924125666864,1.0,0.2,23,21,3,0.3333333333333333,0.5503132080501133,8.424763427962148,21.73913043478261,23,0,10,7.0,0.0
104930,3481.0,1,0.5810893512851897,0.0,0.0,14,3,12,0.08333333333333333,0.555374149659864,9.107482993197278,4.285714285714286,14,6,15,22.0,0.0
65385,3381.0,1,0.6755162241887905,0.0,0.0,43,29,15,0.06666666666666667,0.48006134969325154,9.74079754601227,9.674418604651162,43,6,14,6.0,0.0
183838,5258.0,1,0.49445910290237466,0.0,0.0,65,5,61,0.01639344262295082,0.6923950978005032,4.261829396964532,15.123076923076923,65,0,0,5.0,0.0
77917,27848.0,1,0.6647727272727273,0.0,0.0,53,26,28,0.03571428571428571,0.5654320987654321,10.051851851851852,24.11320754716981,53,1,12,4.0,0.0
31650,4562.0,1,0.5693838366207017,1.0,0.2,13,9,5,0.2,0.5604572656130121,9.075187969924812,6.538461538461538,13,4,16,9.0,0.0
118141,8993.0,3,0.7717601547388782,1.0,0.2,24,14,11,0.2727272727272727,0.30229419703103916,9.395411605937921,3.75,24,1,6,10.0,0.0
41788,33716.0,1,0.5933889602053916,0.0,0.0,28,17,12,0.08333333333333333,0.5831995719636169,9.93378812199037,10.035714285714286,28,6,21,3.0,0.0
78598,43705.0,1,0.6596638655462185,0.0,0.0,36,18,19,0.05263157894736842,0.5492424242424242,12.596590909090908,27.555555555555557,36,5,13,6.0,0.0
193718,12703.0,1,0.6629213483146067,1.0,0.2,7,6,2,0.5,0.4954399802809958,9.255607591816613,8.142857142857142,7,0,19,21.0,0.0
81170,24810.0,3,0.5825006751282744,1.0,0.2,21,1,21,0.14285714285714285,0.5568984085198038,9.810458298432453,7.428571428571429,21,5,17,30.0,1.0
13496,26250.0,1,0.49101796407185627,0.0,0.0,49,1,49,0.02040816326530612,0.6581371545547595,8.348004094165814,17.224489795918366,49,3,14,16.0,0.0
72577,11005.0,3,0.646127755794234,0.0,0.0,79,19,61,0.04918032786885246,0.5018304702900591,9.433399042523233,15.822784810126583,79,1,8,3.0,0.0
76999,40676.0,1,0.7914893617021277,0.0,0.0,47,24,24,0.041666666666666664,0.3005952380952381,10.473214285714286,6.723404255319149,47,5,11,5.0,0.0
186264,27845.0,1,0.33331908527463133,1.0,0.2,8,4,5,0.2,0.8303542293607918,5.434748558790472,12.5,8,1,10,30.0,0.0
64624,43138.0,2,0.65,0.0,0.0,48,8,41,0.04878048780487805,0.3710691823899371,11.471698113207546,5.8125,48,0,14,13.0,0.0
158377,45104.0,2,0.572029702970297,0.0,0.0,19,2,18,0.1111111111111111,0.5765643014359082,7.72225133633791,15.894736842105264,19,1,12,22.0,0.0
87943,19836.0,1,0.6105919003115264,0.0,0.0,15,6,10,0.1,0.5430604982206406,8.58576512455516,9.666666666666666,15,0,15,21.0,0.0
32808,4605.0,2,0.48795906080674295,2.0,0.4,6,4,3,0.6666666666666666,0.5913731600311616,8.22696024163899,18.5,6,6,10,12.0,1.0
82464,31932.0,1,0.6187050359712231,0.0,0.0,40,31,10,0.1,0.4842300556586271,10.421150278293135,10.075,40,0,16,2.0,0.0
173836,23859.0,1,0.8494623655913979,1.0,0.2,14,10,5,0.2,0.25,11.64516129032258,22.142857142857142,14,0,11,30.0,0.0
95268,31886.0,2,0.5718518518518518,0.0,0.0,42,4,39,0.05128205128205128,0.6327529923830251,10.491294885745376,10.69047619047619,42,6,12,8.0,0.0
60323,4451.0,5,0.372829417773238,3.0,0.6,9,1,9,0.5555555555555556,0.7938079191238416,6.209140690817186,7.666666666666667,9,0,7,8.0,0.0
162385,5383.0,1,0.6257396449704142,1.0,0.2,8,4,5,0.2,0.5178316690442225,10.649429386590585,15.25,8,5,15,18.0,0.0
39419,25324.0,1,0.7209302325581395,1.0,0.2,21,20,2,0.5,0.31746031746031744,10.333333333333334,10.619047619047619,21,1,9,10.0,1.0
159729,44201.0,3,0.6012461059190031,1.0,0.2,32,20,13,0.23076923076923078,0.5859133126934984,9.344943240454077,17.1875,32,3,8,21.0,0.0
12833,10776.0,1,0.7405660377358491,0.0,0.0,35,11,25,0.04,0.28135593220338984,12.979661016949153,18.114285714285714,35,4,12,22.0,0.0
162194,39275.0,1,0.48594431579514247,0.0,0.0,22,5,18,0.05555555555555555,0.6288426943833699,8.192694383369979,7.7727272727272725,22,0,13,4.0,0.0
160037,29837.0,14,0.4858569051580699,2.0,0.4,34,2,33,0.42424242424242425,0.7105009633911368,6.526011560693641,20.38235294117647,34,0,8,7.0,0.0
196201,37646.0,3,0.4352366255144033,0.0,0.0,42,9,34,0.08823529411764706,0.7331356560415122,7.586113170249567,9.404761904761905,42,1,17,2.0,0.0
76270,22504.0,2,0.7098572702943801,2.0,0.4,5,1,5,0.4,0.3905952704539277,9.989399293286219,12.8,5,1,16,30.0,0.0
39048,48437.0,1,0.8839039748130657,1.0,0.2,4,1,4,0.25,0.15045135406218657,9.006352390504848,6.75,4,6,23,30.0,0.0
134572,27879.0,1,0.75,0.0,0.0,100,52,49,0.02040816326530612,0.43529411764705883,9.941176470588236,5.5,100,4,14,0.0,0.0
194755,39972.0,1,0.601123595505618,1.0,0.2,32,31,2,0.5,0.578698224852071,9.222485207100592,6.15625,32,3,14,2.0,0.0
29891,9558.0,2,0.576957695769577,2.0,0.4,4,1,4,0.5,0.6157039086821169,8.305776547907298,3.5,4,4,13,21.0,0.0
161837,25504.0,1,0.6564102564102564,0.0,0.0,68,10,59,0.01694915254237288,0.44837340876944837,10.605374823196605,7.264705882352941,68,4,15,2.0,0.0
49249,44475.0,1,0.5687369155617585,0.0,0.0,57,10,48,0.020833333333333332,0.5866743582347851,8.784251514277473,6.508771929824562,57,4,13,13.0,0.0
10204,23672.0,1,0.856655290102389,1.0,0.2,14,10,5,0.2,0.18611111111111112,9.275,14.5,14,0,12,30.0,0.0
83040,39275.0,1,0.48594431579514247,0.0,0.0,57,9,49,0.02040816326530612,0.6288426943833699,8.192694383369979,7.824561403508772,57,0,12,6.0,0.0
47038,31225.0,2,0.6815365551425031,0.0,0.0,100,5,96,0.020833333333333332,0.44267955801104975,10.160220994475138,9.88,100,4,7,3.0,0.0
17873,13221.0,1,0.8781725888324873,0.0,0.0,100,2,99,0.010101010101010102,0.13024282560706402,9.399558498896248,5.78,100,3,7,2.0,0.0
193758,41950.0,1,0.48229526057744687,0.0,0.0,13,8,6,0.16666666666666666,0.6573597349468805,8.640498374527525,10.692307692307692,13,3,10,30.0,0.0
31905,48871.0,1,0.7541133455210237,0.0,0.0,17,12,6,0.16666666666666666,0.30781398291679846,9.836127807655805,8.941176470588236,17,6,15,9.0,0.0
53334,2144.0,1,0.7410071942446043,1.0,0.2,8,6,3,0.3333333333333333,0.36091954022988504,9.850574712643677,12.75,8,1,13,18.0,0.0
7713,26620.0,1,0.5033694696747729,0.0,0.0,94,21,74,0.013513513513513514,0.6785192860170489,7.316959449912871,2.8617021276595747,94,2,9,5.0,0.0
111604,22035.0,1,0.38156301203960963,1.0,0.2,7,6,2,0.5,0.7647798109792882,8.06510154836115,9.428571428571429,7,0,15,11.0,0.0
143333,41915.0,1,0.7627906976744186,1.0,0.2,4,3,2,0.5,0.29042904290429045,10.686468646864686,6.5,4,4,9,3.0,0.0
104442,4518.0,1,0.715076071922545,0.0,0.0,38,13,26,0.038461538461538464,0.3480613165013526,9.642921550946799,11.657894736842104,38,6,15,7.0,0.0
90788,12254.0,4,0.6142857142857143,0.0,0.0,89,8,82,0.04878048780487805,0.45283354059335584,9.53810623556582,5.640449438202247,89,0,11,2.0,0.0
142407,33059.0,1,0.5488721804511278,0.0,0.0,25,11,15,0.06666666666666667,0.5895061728395061,7.033950617283951,2.48,25,1,11,6.0,0.0
147791,33846.0,3,0.6709930576516753,1.0,0.2,44,30,15,0.2,0.44589396220103694,9.216256899147014,9.113636363636363,44,4,15,3.0,0.0
148816,47209.0,1,0.33189883322210206,1.0,0.2,5,3,3,0.3333333333333333,0.7965531125927036,6.775011236796764,9.6,5,3,16,30.0,1.0
34502,24024.0,18,0.3563390847711928,4.0,0.8,20,1,20,0.9,0.8126624973649076,5.658913639238283,11.15,20,2,7,8.0,1.0
108235,37687.0,1,0.5270579268292683,1.0,0.2,29,25,5,0.2,0.6696046335935533,7.040449508939814,10.655172413793103,29,1,14,30.0,0.0
88010,33596.0,1,0.6,0.0,0.0,40,33,8,0.125,0.5812807881773399,7.679802955665025,16.325,40,1,14,10.0,0.0
28209,12448.0,1,0.7833333333333333,0.0,0.0,20,1,20,0.05,0.3181818181818182,7.728896103896104,1.75,20,2,12,5.0,0.0
8278,8277.0,2,0.400977343402932,1.0,0.2,25,2,24,0.08333333333333333,0.7352387673488591,7.648882615855093,6.8,25,4,18,30.0,0.0
168058,46673.0,1,0.7823899371069183,0.0,0.0,17,1,17,0.058823529411764705,0.29770318021201414,8.753533568904594,16.176470588235293,17,1,13,9.0,0.0
7612,13241.0,1,0.8235294117647058,0.0,0.0,22,9,14,0.07142857142857142,0.23225806451612904,9.154838709677419,10.409090909090908,22,1,8,10.0,0.0
58281,15653.0,1,0.672316384180791,0.0,0.0,43,35,9,0.1111111111111111,0.4158415841584158,10.01980198019802,23.441860465116278,43,0,12,5.0,0.0
32108,7021.0,1,0.6659518471585925,0.0,0.0,28,2,27,0.037037037037037035,0.4180611492427251,9.96250496341256,17.0,28,4,20,19.0,0.0
93807,37132.0,2,0.5,2.0,0.4,5,2,4,0.5,0.6794258373205742,7.327751196172249,14.8,5,4,19,19.0,0.0
43565,30949.0,3,0.40988056460369166,0.0,0.0,65,41,25,0.12,0.7467344974563453,8.264815069434896,13.584615384615384,65,0,16,3.0,0.0
35752,29334.0,1,0.7348690153568203,0.0,0.0,80,27,54,0.018518518518518517,0.3518735362997658,9.217505854800937,8.3625,80,0,16,14.0,0.0
200126,1025.0,1,0.6009868980772503,1.0,0.2,9,6,4,0.25,0.5073763621123218,9.63151718357083,17.11111111111111,9,1,23,4.0,0.0
190643,17836.0,1,0.7056910569105691,1.0,0.2,7,3,5,0.2,0.3856143856143856,9.18981018981019,8.285714285714286,7,0,19,8.0,0.0
11668,13716.0,1,0.6076555023923444,1.0,0.2,4,3,2,0.5,0.5752032520325203,8.528455284552846,6.25,4,0,16,30.0,0.0
54404,5450.0,1,0.4469776977076474,1.0,0.2,7,4,4,0.25,0.6716305256930704,7.4801207645702865,10.571428571428571,7,2,14,30.0,0.0
205754,261.0,1,0.6217765042979942,0.0,0.0,51,14,38,0.02631578947368421,0.507410021171489,10.6393789696542,33.411764705882355,51,1,9,7.0,0.0
33821,7746.0,1,0.864211226980253,0.0,0.0,21,1,21,0.047619047619047616,0.1778547975191536,10.431959139000364,8.285714285714286,21,5,20,27.0,0.0
68655,21288.0,2,0.5418667291251903,2.0,0.4,5,3,3,0.6666666666666666,0.6265307907627712,6.683038838348495,19.2,5,1,23,30.0,0.0
70788,30638.0,1,0.6816608996539792,0.0,0.0,19,11,9,0.1111111111111111,0.40196585618210035,6.968960165545783,5.2105263157894735,19,0,17,30.0,0.0
188247,43908.0,2,0.6431904963937208,0.0,0.0,24,2,23,0.08695652173913043,0.4729427549194991,10.898255813953488,13.833333333333334,24,4,10,10.0,0.0
183692,33290.0,2,0.6949152542372882,1.0,0.2,46,38,9,0.2222222222222222,0.39823829392675014,10.007572245402566,9.152173913043478,46,0,13,4.0,0.0
13295,28413.0,3,0.6016624040920716,0.0,0.0,16,3,14,0.21428571428571427,0.5550497866287339,4.3706970128022755,3.625,16,0,14,23.0,0.0
25579,9076.0,5,0.5637149952898861,0.0,0.0,88,18,71,0.07042253521126761,0.5825617559789797,8.316930611661245,14.102272727272727,88,0,14,3.0,0.0
43942,7675.0,1,0.7074829931972789,0.0,0.0,35,16,20,0.05,0.4389312977099237,6.854961832061068,8.971428571428572,35,0,18,26.0,0.0
119892,30486.0,1,0.6584564860426929,0.0,0.0,18,2,17,0.058823529411764705,0.43922651933701656,4.350828729281768,13.055555555555555,18,4,9,9.0,0.0
149946,25466.0,2,0.48460508701472554,2.0,0.4,5,1,5,0.4,0.7232103156958648,5.541129390840373,7.8,5,6,14,30.0,0.0
198571,46676.0,3,0.5246170038591977,0.0,0.0,41,18,24,0.125,0.6818587692536647,7.215343403527048,12.536585365853659,41,4,20,4.0,0.0
114724,38192.0,2,0.5369220151828847,2.0,0.4,12,9,4,0.5,0.6396418801293211,10.330017408604824,13.25,12,5,16,30.0,1.0
144642,15141.0,2,0.5384615384615384,0.0,0.0,10,1,10,0.2,0.5255474452554745,7.7226277372262775,11.0,10,3,16,7.0,0.0
59709,2326.0,6,0.5025754231052244,0.0,0.0,70,1,70,0.08571428571428572,0.6686174103877103,8.897464033162644,8.757142857142858,70,4,7,5.0,0.0
77337,49683.0,5,0.43330444637024196,1.0,0.2,22,11,12,0.4166666666666667,0.6917022041822946,7.662467245542825,8.863636363636363,22,3,9,14.0,0.0
198323,33129.0,1,0.5920138888888888,0.0,0.0,48,43,6,0.16666666666666666,0.5277140045916694,9.583060019678584,13.270833333333334,48,3,15,11.0,0.0
10617,35883.0,1,0.6423357664233577,0.0,0.0,25,3,23,0.043478260869565216,0.5025417574437182,10.092229484386348,10.68,25,6,22,7.0,0.0
126675,42669.0,1,0.7180851063829787,0.0,0.0,15,5,11,0.09090909090909091,0.37748344370860926,12.317880794701987,16.666666666666668,15,5,7,5.0,0.0
17560,28553.0,1,0.6117832719621252,1.0,0.2,9,6,4,0.25,0.5690319655406937,8.356608478802993,7.555555555555555,9,0,15,6.0,0.0
23876,41950.0,2,0.48229526057744687,0.0,0.0,68,22,47,0.0425531914893617,0.6573597349468805,8.640498374527525,17.852941176470587,68,0,9,6.0,0.0
111697,8479.0,1,0.6722310545839958,0.0,0.0,12,4,9,0.1111111111111111,0.49437299035369775,9.504823151125402,11.583333333333334,12,0,12,30.0,0.0
